true_cluster,nearest_consensus,correct,div_own,div_nearest_other,div_to_0,div_to_1,div_to_2,div_to_3,div_to_4
1,4,False,0.037053986076860924,-0.0,0.05666434265350156,0.037053986076860924,0.16236802926432092,,-0.0
1,3,False,0.3762236170473757,0.025605164272731126,0.04676500775751537,0.3762236170473757,0.0521364660579729,0.025605164272731126,0.04893892422556701
1,0,False,0.34341056386758895,0.011905011867217591,0.011905011867217591,0.34341056386758895,0.011905011867217591,0.08334739549695715,0.011905011867217591
1,1,True,0.13528224450778342,0.22119817703776817,0.22119817703776817,0.13528224450778342,,0.9735040083946399,
1,3,False,0.37913859892785884,0.025578961710443857,0.04347668272971304,0.37913859892785884,0.04240141349809873,0.025578961710443857,0.04347668272971304
1,0,False,0.34259256362058993,0.01595489432404941,0.01595489432404941,0.34259256362058993,0.01595489432404941,0.09439728056121377,0.01595489432404941
1,1,True,0.01497346970869886,0.03880101524388533,0.03880101524388533,0.01497346970869886,,,
1,0,False,0.019138490482897084,0.01731163040541138,0.01731163040541138,0.019138490482897084,,,
1,1,True,0.1322631221568502,0.14295986384993117,0.14295986384993117,0.1322631221568502,,,
1,1,True,0.01928845687454296,0.036259354119592496,0.036259354119592496,0.01928845687454296,,,
1,0,False,0.045514008458847746,0.045514008458847746,0.045514008458847746,0.045514008458847746,0.25732219600391,,0.058891517828191756
1,1,True,0.020695159966363286,0.022936598238143327,0.022936598238143327,0.020695159966363286,,,
1,0,False,0.2585184418826346,0.02348602538995896,0.02348602538995896,0.2585184418826346,0.05085511763224933,0.10252635192890819,0.02348602538995896
1,1,True,0.07413726087361928,0.08973077650104498,0.08973077650104498,0.07413726087361928,,,
1,4,False,0.4743152993045838,0.028062437789895978,0.028070880419103293,0.4743152993045838,0.0369170780236162,0.0760373823187322,0.028062437789895978
1,1,True,0.015630670910293992,0.01888918523134619,0.01888918523134619,0.015630670910293992,,,
1,2,False,0.4342051390126619,0.06809805561205803,0.14162704277629898,0.4342051390126619,0.06809805561205803,0.18378407889820256,0.06809805561205803
1,0,False,0.04884669346716324,0.02621839767310276,0.02621839767310276,0.04884669346716324,0.2412702240108967,,0.9417012706052001
1,0,False,0.016803274531691958,0.01475828190592945,0.01475828190592945,0.016803274531691958,,,
1,4,False,0.09620482749714013,0.034758813098537136,0.07900307433255371,0.09620482749714013,0.0568532797109875,0.056446884735159526,0.034758813098537136
1,1,True,0.06223380597735097,0.0953663816139349,0.0953663816139349,0.06223380597735097,0.41449617344483036,0.7815264373996089,0.7924629595876511
1,0,False,0.21536850034923832,0.14967344877014305,0.14967344877014305,0.21536850034923832,,,
1,0,False,0.5056393889054744,0.0325224159198062,0.0325224159198062,0.5056393889054744,0.04471917745284276,0.07012146527057245,0.0325224159198062
1,3,False,0.38639386026215355,0.006472582296018482,0.03263608598503395,0.38639386026215355,0.07642195365408891,0.006472582296018482,0.02791338861767924
1,0,False,0.03439175491211131,0.030384067316235584,0.030384067316235584,0.03439175491211131,,,
1,4,False,0.5244376910668086,0.022518164090780144,0.03408364474390365,0.5244376910668086,0.04344758001364705,0.038789561835076966,0.022518164090780144
1,0,False,0.032379653772093286,0.02976094928574325,0.02976094928574325,0.032379653772093286,,,
1,1,True,0.06571831041286674,0.08461585521967491,0.08461585521967491,0.06571831041286674,,,
1,0,False,0.022207736328621608,0.014033446809575016,0.014033446809575016,0.022207736328621608,,,
1,0,False,0.03470541048230605,0.03215166004660556,0.03215166004660556,0.03470541048230605,,,
1,1,True,0.0218429346707615,0.03749211932132163,0.03749211932132163,0.0218429346707615,,,
1,0,False,0.04773427292967712,0.022422941505897888,0.022422941505897888,0.04773427292967712,0.13874591020321533,,0.02978287262662599
1,0,False,0.026356575849769734,0.020087841061805226,0.020087841061805226,0.026356575849769734,,,
1,0,False,0.0382338376404928,0.035153844479853966,0.035153844479853966,0.0382338376404928,,,
1,4,False,0.10406324867247288,0.03993521561532912,0.07627524994696772,0.10406324867247288,0.056910421220771584,0.06197165946792542,0.03993521561532912
1,1,True,0.061346255306938664,0.08115066141261945,0.08115066141261945,0.061346255306938664,,,
1,0,False,0.020700115335699487,-0.0,-0.0,0.020700115335699487,0.25732219600391,,0.058891517828191756
1,1,True,0.06506321725043232,0.0958795152094063,0.0958795152094063,0.06506321725043232,,,
1,2,False,0.8504034903868429,0.8460144679463649,,0.8504034903868429,0.8460144679463649,,0.950212672770384
1,0,False,0.03496326980474965,0.029403153572357295,0.029403153572357295,0.03496326980474965,,,
1,1,True,0.04758547073389534,0.06491641037830342,0.06491641037830342,0.04758547073389534,,0.9764064446569988,
1,0,False,0.029633261184487898,0.02621288405302083,0.02621288405302083,0.029633261184487898,,,
1,0,False,0.040777808874959263,0.040591849182156074,0.040591849182156074,0.040777808874959263,,,
1,4,False,0.11036408192253405,0.02857920691997432,0.13427837238568702,0.11036408192253405,0.29793456666439827,,0.02857920691997432
1,1,True,0.07302530472133467,0.08866861097215903,0.08866861097215903,0.07302530472133467,,,
1,0,False,0.02836222572524819,0.0101718289313987,0.0101718289313987,0.02836222572524819,0.25732219600391,,
1,0,False,0.5776128067581766,-0.0,-0.0,0.5776128067581766,-0.0,0.07519133569193202,-0.0
1,1,True,0.64021960184802,0.6701366718937907,0.6701366718937907,0.64021960184802,,,
1,1,True,0.0346154182972791,0.0386901199974707,0.0386901199974707,0.0346154182972791,,,
1,2,False,0.33762936601547694,0.008113735334254753,0.1716124816310185,0.33762936601547694,0.008113735334254753,0.024644166464698792,0.008113735334254753
1,1,True,0.07781901296231675,0.10045118932389653,0.10045118932389653,0.07781901296231675,,,
1,0,False,0.034484771056692995,0.014563564392826163,0.014563564392826163,0.034484771056692995,0.25732219600391,,
1,4,False,0.04828991513605281,-0.0,0.021648402876662094,0.04828991513605281,0.3150786395648321,,-0.0
1,0,False,0.03192568715062787,0.02941618196160719,0.02941618196160719,0.03192568715062787,,,
1,3,False,0.37380708263991047,0.020385910200769398,0.04133890295855688,0.37380708263991047,0.04670162993952095,0.020385910200769398,0.04352175314271195
1,0,False,0.2585258058818277,0.02044493297640994,0.02044493297640994,0.2585258058818277,0.02044493297640994,0.032316009127345176,0.04172474018580793
1,0,False,0.028396753993064308,0.010492150580145562,0.010492150580145562,0.028396753993064308,,,
1,1,True,0.14790938761604777,0.21456001105839925,0.21456001105839925,0.14790938761604777,,,
1,0,False,0.018802694371329847,0.01236660642253726,0.01236660642253726,0.018802694371329847,,,
1,1,True,0.025309579823952315,0.04242663454024406,0.04242663454024406,0.025309579823952315,,,
1,1,True,0.07294780603826888,0.1004148872109098,0.1004148872109098,0.07294780603826888,,,
1,1,True,0.07211733133925427,0.08187425233935042,0.08187425233935042,0.07211733133925427,,,
1,0,False,0.041669843590188556,0.03975598464106096,0.03975598464106096,0.041669843590188556,,,
1,0,False,0.22371631809544218,0.16864572209981027,0.16864572209981027,0.22371631809544218,,,
1,1,True,0.06131470130914586,0.08079146161021267,0.08079146161021267,0.06131470130914586,,,
1,0,False,0.03167220891698556,0.015647055731314228,0.015647055731314228,0.03167220891698556,,,
1,0,False,0.023433979294107107,0.020016357993194213,0.020016357993194213,0.023433979294107107,,,
1,0,False,0.03398750028067509,0.02882679621544543,0.02882679621544543,0.03398750028067509,,,
1,0,False,0.03956790204339192,0.035081309654563256,0.035081309654563256,0.03956790204339192,,,
1,3,False,0.36360087455259893,0.022490048992173536,0.042308371473784016,0.36360087455259893,0.04675016918486394,0.022490048992173536,0.04356691713648562
1,1,True,0.052734255790973864,0.0671405843245503,0.0671405843245503,0.052734255790973864,,,
1,0,False,0.3948532587080005,0.04028703184099906,0.04028703184099906,0.3948532587080005,0.05070411629597382,0.06851259814163385,0.04607589930750283
1,0,False,0.044636518025217765,0.033938471713838333,0.033938471713838333,0.044636518025217765,,,
1,4,False,0.5005492596127922,0.004771397180750477,0.006366298921760216,0.5005492596127922,0.011181745452240837,0.04256142004023217,0.004771397180750477
1,0,False,0.035729741047173295,0.03161707185922818,0.03161707185922818,0.035729741047173295,,,
1,1,True,0.09420071458185156,0.12156259587334922,0.12156259587334922,0.09420071458185156,,,
1,1,True,0.015255808318103069,0.03182607010977145,0.03182607010977145,0.015255808318103069,,,
1,1,True,0.018554834532652723,0.019239882620935116,0.019239882620935116,0.018554834532652723,,,
1,1,True,0.02628100856312138,0.028837494550012038,0.028837494550012038,0.02628100856312138,,,
1,1,True,0.0842569114919827,0.09458299165263317,0.09458299165263317,0.0842569114919827,,,
1,0,False,0.29998674119048685,0.03842732716327063,0.03842732716327063,0.29998674119048685,0.09312706488264831,0.05290026204683835,0.04693654149028407
1,0,False,0.07956922215466078,0.007669131137315589,0.007669131137315589,0.07956922215466078,0.06714669797281847,0.022240225119148294,0.01917013920544428
1,0,False,0.01869597060176067,0.011625142869482758,0.011625142869482758,0.01869597060176067,,,
1,0,False,0.03428920632392923,0.018073599169332256,0.018073599169332256,0.03428920632392923,0.2737436495563213,,
1,0,False,0.04340651347489755,0.03295198858785358,0.03295198858785358,0.04340651347489755,,,
1,1,True,0.02402531335819559,0.03068153955305653,0.03068153955305653,0.02402531335819559,,,
